,Artist,Album,Release Date,Lyrics
Darryl,Lake Street Dive,Freak Yourself Out – EP,"{'year': 2018, 'month': 11, 'day': 23}","Darryl
I'm over the barrel for you
You were my Pharaoh
I was your Cleopatra too
A little sparrow
Told me that you had been untrue
And now I'm feral
And I look terrible thanks to you

I change myself every day, watch what I say
I play dumb when you treat me like a little Frosted Flake
But goddamn, say couldn't you, couldn't you
Just this once try treating me fair?

Darryl
I'm over the barrel for you
You were my Pharaoh
I was your Cleopatra too
A little sparrow
Told me that you had been untrue
And now I'm feral
And I look terrible thanks to you

Look what you turned me into
A jealous shrew
I flew three thousand miles just to find
She had the same name too
Now what a shit thing to do
Couldn't you, couldn't you have found a Jane or a Carol?

I wasn't crazy 'fore I met ya
And I'll be fine once I let you go, ohoh
And rest assured that I will
But certainly not until
I'm done playing with my kill

I've run a nasty campaign playing dirty games
No shame in hangin' my laundry on the line
How you like your newfound fame
I won't share in this blame
Wouldn't you, wouldn't you wanna go back and try to repair?

Darryl)
I'm over the barrel)
You were my Pharaoh)
A little sparrow)
And now I'm feral)
Darryl)
I'm over the barrel)
You were my Pharaoh)
A little sparrow)
And now I'm feral)
Darryl)
I'm over the barrel)
Darryl)"
Spectacular Failure,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","I knew a boy way back when
His name was Bobby, and then
He asked my daddy if I could go dancing
But he could not make a pass
Cant tell his elbow from ass
He was completely inept at romancing

Oh, Bobby
Well, its so painful to watch you
Well, in a crowd I could spot you
Oh, Bobby
Youll never nail her
What a spectacular failure

Hes got a buddy named Jack
Who likes to take it as fact
That he and Bobby have all of the power
But dont believe what he says
'Cause Jacks gone soft in the head
And Bob and Jack play grabass in the shower

Oh, Bobby
You play out every delusion
Youre better off in seclusion
Oh, Bobby
Youve never looked paler
What a spectacular failure


Oh, Bobby
You dont appear to be dying
Oh, its like youre not even trying
Oh, Bobby
I cant excuse your behavior
What a spectacular failure
What a spectacular failure"
Feels Like the Last Time,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 12}","Said I'm head over heels
And I'm dying, I'm dying to know
If you feel like you did long ago
'Cause it feels like the last time I fell in love with you

It's those same shudders and chills
Up my spine and down to my toes
But do you feel it, too?
All these years and I still don't know
Oh, it feels like the last time I fell in love with you

It's that old familiar sense of selfdoubt
It's that feast or famine, flooding then drought
Oh, you fooled me once, you fooled me twice
Well, shame on everyone
For letting this fool rap on my window again

They say time, time can heal
But my wounds keep opening up for you
Can we still make it right?
Stitch me up and set my bones tonight?
'Cause it feels like the last time I fell in love with you

May this please be the last time I fall in love with you"
Lackluster Lover,Lake Street Dive,Obviously,"{'year': 2021, 'month': 3, 'day': 12}","I'm so good on you, I'm so good on this
You could tell me you love me and I wouldn't give a shit
You really missed the mark, you really dampened the spark
The more you fan the flame, the more it diminishes

Never had I such a lackluster lover
There's no passion to discover
You're just a lackluster lover
Why do I keep going 'round in circles with you?
Ooh, oh, yeah

Opposites attract, but I think I'll pass
When you tell me you need me, I'm sure you really do
But I've had my fill, I don't get no thrills
This relationship, just shades of beige and blue

Never had I such a lackluster lover
There's no passion to discover
You're just a lackluster lover
You're just a lackluster lover
There's no truth to uncover
You're just a lackluster lover
Why do I keep you around?

Keep you around, go in circles with you)
Goin' 'round, go in circles with you)
Goin' 'round, go in circles with you, goin' 'round)

Won't you set me free
From these chains of unfeeling apathy? Oh yeah, oh yeah)
Are you unaware?
I don't love it when you hold me
I don't care, I don't care
You're just a lackluster lover
Yeah, yeah
Oh, ohooh
Oh yeah, oh yeah
Mmm"
Hell Yeah,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","The first time you came around
I knew that I wanted you
I didnt want to let it out
I was playing it cool, playing it cool
The second time you came around
I could tell it wasnt getting through
I really tried to spell it out
What I wanted to do, wanted to do

Its a shame, its a shame, its a shame that you cant see
Im aflame for you, if you would only ask me

Id say Hell yeah”
Id say Hell yeah”
Id say Hell yeah”
Hell yeah

I keep hoping that youll come around
Im hoping that youll take the bait
Cause I can really put it out
But youre making me wait, making me wait
The next time you come around
Im gonna give it to you straight
Gonna let it all out
No more walking away, walking away

Im a fool, Im a fool, Im a fool for playing it cool
When Im aflame for you and if you ever want to

Id say Hell yeah”
Id say Hell yeah”
Id say Hell yeah”
Hell yeah

If you wanna see me soon, you know the answer
Wanna come up to my room, you know the answer
If you wanna grab a bite, you know what Id say
If you wanna fly a kite, you know what Id say
If you wanna spend the night, you know what Id say

Id say Hell yeah”
Id say Hell yeah”
Id say Hell yeah”
Hell yeah"
Miss Disregard,Lake Street Dive,Lake Street Dive,"{'year': 2009, 'month': 10, 'day': 20}","I'm done with you
I'm totally done with you
I'm completely and utterly done with you

Just tell the truth
Did I ever stand a chance
Against all your rules?
Or is that too much to ask of you?

I am done with you
I'm too old, you're too cool
Trying's too damn hard
Sorry, Miss Disregard

Just tell the truth
Did I ever stand a chance
Against all your rules
And the people that will dance for you?

I am done I am done) with you With you)
I'm too old I'm too old), oh, you're too cool
Trying's too Trying's too) damn hard Damn hard)
Sorry, Miss Sorry, Miss) Disregard

Oh, I am done I am done) with you With you)
I'm too old I'm too old), and you're too cool
You didn't have to try Trying's too), oh, that hard Damn hard)
So, thanks for your Sorry, Miss) oh, Disregard
Oh, I am done I am done) with you With you)
I am too old I'm too old), and you're too cool
You didn't have to try Trying's too), that hard Damn hard)
So, thanks for your Sorry, Miss) oh, Disregard"
Faith,Lake Street Dive,Fun Machine,"{'year': 2012, 'month': 5, 'day': 29}","If I could touch your body
I know not everybody
Has got a body like you
But I've got to think twice
Before I give my heart away
And I know all the games you play
Because I play them too
Oh but I
Need some time off from that emotion
Time to pick my heart up off the floor
And when that love comes down
Without devotion
Well it takes a strong man baby
But I'm showing you the door
'Cause I gotta have faith...
Baby
I know you're asking me to stay
Say please, please, please, don't go away
You say I'm giving you the blues
Maybe
You mean every word you say
Can't help but think of yesterday
And another who tied me down to loverboy rules
Before this river
Becomes an ocean
Before you throw my heart back on the floor
Oh baby I reconsider
My foolish notion
Well I need someone to hold me
But I'll wait for something more
Yes I've gotta have faith...
Baby
I know you're asking me to stay
Say please, please, please, don't go away
You say I'm giving you the blues
Maybe
You mean every word you say
Can't help but think of yesterday
And another who tied me down to loverboy rules
Before this river
Becomes an ocean
Before you throw my heart back on the floor
Oh baby I reconsider
My foolish notion
Well I need someone to hold me
But I'll wait for something more
Yes I've gotta have faith.."
Can’t Stop,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","Oh! Oh! Yeah, yeah
Oh! Oh! Yeah, yeah

'Cause I can't stop your love
I can't stop, I can't stop
Just can't get enough
I can't stop, no, giving it up
I can't stop your love
I can't stop, I can't stop
Just can't get enough
I can't stop, no, giving it up
Oh, oh, yeah

I don't want to feel this way
Every time I see ya
But my jealous mind
Needs you all the time
Every night and every day
Everywhere I see ya
I can't help it
And I can't be satisfied

'Cause I can't stop your love
I can't stop, I can't stop
Just can't get enough
I can't stop, no, giving it up
I can't stop your love
I can't stop, I can't stop
Just can't get enough
I can't stop, no, giving it up
Oh, oh, yeah

You hit me like gravity
Everywhere I feel ya
You can change the tide
Infinite and wide
I don't want to feel this way
Every time I see you
But my jealous mind
Needs to know you're mine

'Cause I can't stop your love
I can't stop, I can't stop
Just can't get enough
I can't stop, no, giving it up
I can't stop your love
I can't stop, I can't stop
Just can't get enough
I can't stop, no, giving it up

Oh! Oh! Yeah, yeah
Oh! Oh! Yeah, yeah
Oh! Oh! Yeah, yeah
Oh! Oh! Yeah, yeah

'Cause I can't stop your love
I can't stop, I can't stop
Just can't get enough
I can't stop, no, giving it up
I can't stop your love
I can't stop, no I can't stop
I can't get enough
I can't stop, no, giving it up
I can't stop your love
I can't stop it, I can't stop
Just I can't get enough
I can't stop, no, giving it up
I can't stop your love
I can't stop it, I can't stop
Just I can't get enough
I can't stop, no, giving it up
I can't stop your love
I can't stop it, I can't stop
Just I can't get enough
I can't stop, no, giving it up
"
Elijah,Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 9}","And nary a girl in the world has been missed by his grip
He's long curly hair, that when wet, goes as far as his chin
And his knowledge of poets and punks is debatably thin
The thing I like most about him is what I see on the surface
Like two distant shores, we are bound by a love that's an isthmus
Oh Elijah!
Elijah, he lay in psychosis one bright sunny day
And even in sleep I cannot make myself walk away
So pretty was he, I said something I couldn't retract
And so for three years, he spent most of his time in the sack
Although it's November, I know we won't make it to Christmas
Like two distant shores, we are bound by a love that's an isthmus
Oh Elijah!
Elijah once told me in private that he'd like a break
Although he revealed through his actions that he was a fake
And so, then in public I told him that he's too dependent
And now to this day I maintain that I am unrepentant
All he can see through the tunnel is none of his business
Like two distant shores, we are bound by a love that's an isthmus
Oh Elijah!"
Got Me Fooled,Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 9}","Every night, it's the same damn thing
Is it just one thing you want from me?
I'm getting tired of this game
Everyone says the same damn thing
All your sweet talk sounding cheap
When I don't get what I need
My heart starts slowing its beat
Why don't you take me dancing Saturday with some drinks in the bar room?
Or maybe we could just stay home instead with some tapes and some Thai food
The thing is baby what I'm trying to stay is you ain't thinking this through
If you really want me, then you got me fooled
You know I hate to complain
But everyone wants the same damn thing
So when I give you a try
I get the same tired lines
I got to ask myself why"
This Magic Moment,Lake Street Dive,Fun Machine,"{'year': 2012, 'month': 5, 'day': 9}","So different and so new
Was like any other
Until I looked at you
And then it happened
Oh it took me by surprise
I knew that you felt it too
By the look in your eyes
Sweeter than wine
Softer than a summer night
Everything I want I have
Whenever I hold you tight
Oh this magic moment
While your lips are close to mine
Will last forever
Forever till the end of time
Sweeter than wine
Oh softer than a summer night
Everything I want I have
Whenever I hold you tight
Oh this magic moment
While your lips are close to mine
Will last forever
Forever till the end of time"
We All Love The Same Songs,Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 9}","We sing along in the car
This drive won't feel too long
With the radio on in the car
Keeping away
Keeping awake oh
The feeling that everything is standing still when we're back at home
Dreading the sound of just one voice alone
We love all the same songs
We sing along in the car
Wake before the sun
Another dawn
In the car
Who'll miss us when we're gone
Rolling along
In the car
Keeping awake
Keeping astray of
The feeling that everything has gone so wrong
But we're not alone
Filling the space of what we can't let go
My life won't feel too long
With the radio on in the car
We've followed every sign and line upon our map
And now we're far from where we started
And we're not so brokenhearted
La la la
Keeping astray of
The feeling that everything has gone so wrong
But we're not alone
Filling the space of what we can't let go
'Cause we love all the same songs
We sing along in the car"
Godawful Things,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","No no, so cold but youve been there before
Youre in a state of disrepair, youre an answer to
My prayers
Well well, Ill be there

Thank the good Lord
For those godawful things
That brought you, brought you right back to me
Thank the good Lord
For those godawful things
That brought you, brought your right back to me
Only an angel can know theres love to find behind closed doors
In time youll know when youre ready for more
Though you have not a lot to say, let me roll the
Stone away
Through you I am saved

Thank the good Lord
For those godawful things
That brought you, brought you right back to me
Thank the good Lord
For those Godawful things
That brought you, brought you right back to me
Well, thank the good Lord
For those godawful things
That brought you, brought you right back to me
Well, now now thank the good lord
For those godawful things
That brought you, brought you right back to me
Now thank the good Lord
For those godawful things
That brought you, brought you right back to me
Well thank the good Lord
For those godawful things
That brought you, brought you to me
Brought you to me"
Close to Me,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","Well you seem awfully nice
So this wont take long
Ive just got to let you know
That you should be moving on
If you want my advice
I think it would be wrong
For you to get close to me

Well I can be sweet
I can be perfectly kind
I can be anything
Since it aint my heart on the line
It would be so easy
It would be so blind
For you to get close to me

Maybe Ill call you when Im fully grown
Until that day comes, now baby wont you leave
Me alone

I can see youre still waiting
For some kind of sign
I know youre ready for love
But Im never gonna make up my mind
Its not a matter of patience
Its not a matter of time
For you to get close to me

Maybe Ill call you when Im fully grown
Until that day comes, now baby wont you leave
Me alone
X"
I Don’t Really See You Anymore,Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 9}","I don't really see you anymore
I don't really see you anymore
You used to wait for me outside your door
Now I don't really see you anymore
La la la la, la la la la, la la la la)

I don't really see you anymore
I don't really see you anymore
You used to beg for me from on your floor
Now I don't really see you anymore
La la la la, la la la la, la la la la)

I don't really have that much to say
I don't really have that much to say
But it would still be nice to see you someday
Even though I wouldn't have that much to say
It would still be nice to see you someday

No, I don't really see you anymore"
So Long,Lake Street Dive,Side Pony,"{'year': 2016, 'month': 2, 'day': 19}","Whyre you going away for so long?
Why dont you just stay where you belong?
And then we'd never have to say so long”
So long—
The days while youre away feel so long
Im wasting away while you are gone
I wish we'd never had to say so long”
So wrong—
You know it always feels so wrong
To say goodbye to you
For so long
What kind of universe would keep me away
From someone that I have loved
For so long?
The years, theyre slipping by me and Im still
So alone
The nights that I have cried here sitting
Solo
Oh, I dont know how to say goodbye
So Ill just say:
So long"
Better Not Tell You,Lake Street Dive,Good Together,"{'year': 2024, 'month': 6, 'day': 21}","
Don't paint me a picture, I'd rather write it on the wall
I got me a system, I don't need to read a crystal ball
This sweet preminition is pretty convincing after all
'Cause I'm sure I know what the future holds
And what cards are gonna fall

Oh but I better not tell you, better not tell you now
I got a secret baby
Better not tell you, better not tell you now
And I'm gonna keep it
I don't know if you heard
But baby actions speak louder than words
So I better not tell you, better not tell you

It's fairly hard to be patient waiting for the future to unfold
It's a keen observation saying the fortune favors the bold
I got a prime  if you could just give me you hand to hold
I would have no doubt, I could go all out
But when you lean in so close

Oh but I better not tell you, better not tell you now
I caught a feeling baby
Better not tell you, better not tell you now
We're up to the ceiling
Oh we could leave it in the hand of fate
Or baby we could take a leap of faith
Either way I better not tell you, better not tell you

I'll tell you everything

Oh but I better not tell you, better not tell you now
I got a secret baby
Better not tell you, better not tell you now
And I'm gonna keep it, yeah
Better not tell you, better not tell you now Better not tell you now, oh)
Better not tell you, better not tell you now I got a secret)
Better not tell you, better not tell you now I better not baby, oh)
Better not tell you, better not tell you now Oh, I got a feeling, up to the ceiling)
Better not tell you, better not tell you now"
Nick of Time,Lake Street Dive,Fun Machine: The Sequel,"{'year': 2022, 'month': 7, 'day': 15}","A friend of mine, she cries at night
And she calls me on the phone
Sees babies everywhere she goes
And she wants one of her own
She's waited long enough, she says
But still, he can't decide
Pretty soon, she'll have to choose
And it tears her up inside

She is scared
Scared to run out of time

I see my folks, they're getting on
And I watch their bodies change
I know thеy see the same in me
And it makеs us both feel strange
No matter how you tell yourself
It's what we all go through
Those lines are pretty hard to take
When they're staring back at you

You are scared
Scared to run out of time

When did the choices get so hard
With so much more at stake?
Life gets mighty precious
When there's less of it to waste

Mmmhmm, mmm
Scared to run out of time

Just when I thought I'd had enough
And all my tears were shed
No promise left unbroken
There were no painful words unsaid
You came along and showed me
I could leave it all behind
You opened up my heart again
And then much to my surprise

I found love, darling
Love in the nick of time Love in the nick of time)
Oh, yeah, I found love Love in the nick of time)
Oh, yeah, in the nick of time Love in the nick of time)
I found love, baby, nick of Love in the nick of time)
Love in the nick of time)
I found love Love in the nick of time)
Oh, in the nick of time Love in the nick of time)
I found love, baby
Love in the nick of time
Ooh, yeah
Thought I'd given up on you, but then I found love
I found love, baby, ooh
Oh, in the nick of time
Oh, yeah, I found love
Oh, in the nick of time
Thought I'd given up on you, but then I found love"
I Want a Hippopotamus for Christmas,Lake Street Dive,Holidays Rule (Vol. 2),"{'year': 2017, 'month': 10, 'day': 12}","Only a hippopotamus will do
Don't want a doll, no dinky Tinkertoy
I want a hippopotamus to play with and enjoy
I want a hippopotamus for Christmas
I don't think Santa Claus will mind, do you?
He won't have to use our dirty chimney flue
Just bring him in the front door
That's the easy thing to do
I can see me now on Christmas morning
Creeping down the stairs
Oh what joy and what surprise
When I open up my eyes
To see a hippo hero standing there
I want a hippopotamus for Christmas
Only a hippopotamus will do
No crocodiles, no rhinoceroses
I only like hippopotamuses
And hippopotamuses like me too
Mom says the hippo will eat me up, but then
Teacher says a hippo is a vegetarian
There's lots of room for him in our twocar garage
I'll feed him there and wash him there and give him his massage
I can see me now on Christmas morning
Creeping down the stairs
Oh what joy and what surprise
When I open up my eyes
To see a hippo hero standing there
I want a hippopotamus for Christmas
Only a hippopotamus will do
No crocodiles, no rhinoceroses
I only like hippopotamuseses
And hippopotamuses like me too
And hippopotamuses like me too
And hippopotamuses like me too"
Don’t Make Me Hold Your Hand (Reprise),Lake Street Dive,Lake Street Dive,"{'year': 2010, 'month': 11, 'day': 9}","Don't make me hold your hand
No
Don't make me hold your hand
Don't make me hold it
Don't make me hold it"
Twenty-Five,Lake Street Dive,Good Together,"{'year': 2024, 'month': 6, 'day': 21}","
There was a time when I imagined us forever
I can't quite remember how I thought we'd work it out
I guess I would move to California or you to Boston
And I'd learn to like to stay at home or you'd learn to like goin' out

And although the stories that I tell myself about us now
Don't take me to the grave
I'll be an old woman with somebody else by my side
But I will always be in love with you in my memories
When we werе twentyfive

I always think of you when I drink affogatos
'Causе that summer we would have them every afternoon
The hot and cold was such a perfect combination
Melt all together bittersweet and creamy, and always gone to soon

But all the joy we had and love we gave away back then
Well it never went to waste
I'll be an old woman with somebody else by my side
But I will always be in love with how you loved me
When we were twentyfive

Oh
Ohooh
Ooh
Mmm"
Help Is On the Way,Lake Street Dive,Good Together,"{'year': 2024, 'month': 6, 'day': 21}","
Softer skin, harder muscles
Inner peace, outer hustle
Spend my days, spend my money tryna help myself
Help myself

Bigger dreams, smaller ego
Less machines, more libido
All the ways, all the time I'm tryna help myself

But I cant help myself, help myself, help me
No I can't help myself, so help me get free
What if all of us are helping ourselves without helping somebody else
Help is on the way, help is on the way

No excess in my diet
Supplements, yeah I'll buy it
Tonics, tinctures, you know Ill try it, I'm tryna help myself
Help myself

Longer life, no attention
Endless knowledge, no retention
I forget, now I did I mention I'm tryna help myself

But I can't help myself, help myself, help me
No I can't help myself, so help me to see
That if all of us are helping ourselves without helping somebody else
Help is on the way, help is on the way
Help is on the way

Self acceptance, got no mirror
My perception got no clearer
From all this staring in the mirror tryna help myself
Help myself

Oh just when I thought I'd hit my limit
I saw that all of us are here in it
And I forgot for just one minute about tryna help myself

No I can't help myself, help myself, help me
No I can't help myself, so help me believe
That if all of us are helping ourselves we help somebody else
All of us are helping ourselves
All of us are helping ourselves to help somebody else
Help is on the way, help is on the way
Ooh
Ooh"
